第四轮候选ID,第四轮来源口径,讨论集合,是否进入优先讨论,是否可作为定稿依据,城市,城市来源,教育部所在地,教育部所在地命中城市,原城市候选,城市口径提醒,所在地使用边界,城市字段状态,校区字段状态,省份,主管部门,学校登记备注,院校代码,院校名称,院校专业组代码,专业组号,历史线索分层,冲稳保,冲稳保解释,与515关系,2026考生分数,2026考生位次,2025等位分,2024等位分,2023等位分,2025投档分,2025等位分差,2024投档分,2024等位分差,2023投档分,2023等位分差,同代码命中年份数,同代码命中年份,三年投档分范围,等位分差摘要,历史线使用口径,再选要求跨年变化,历史组名疑似不一致,公办民办机器线索,家庭底线属性动作,专业明细行数,数字媒体技术专业数,计算机类相关专业数,计算机AI软件专业数,电子信息网络专业数,机械自动化机器人专业数,师范类相关专业数,工商旅游管理专业数,环境工程科学专业数,农业不含动物相关专业数,高收费或超预算专业数,护理助产专业数,动物医学兽医专业数,临床口腔中医暂缓专业数,医技护理康复专业数,特殊限制待核专业数,调剂初判,完整专业组接受度初判,组内专业摘录,办学地点线索,来源页码,版面列,保真核验层级,机器核验下一步,人工核验下一步,下一步核验动作,讨论排序分,专业组出现ID,稳定基座专业组筛选ID
R4GROUP-7d2040383de1f7af,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,昆明市,教育部所在地,昆明市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,云南省,云南省,,K347,云南农业大学,K34707,07,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -12 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；482-494=-12；历史最高等位分差=-12。,515,91723,494,497,481,482,482-494=-12,,,,,1,2025,482,482-494=-12,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.12 食品质量与安全[M-b694ebe597cbb03d]；2.13 水利水电工程[M-90f3b5080f9bda4f]；3.14 电气工程及其自动化[M-6047f3410be1192a]；4.15 应用化学[M-fe5a2a93c59afc39]；5.16 数据科学与大数据技术[M-db02870cf63a4993],,218,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,67.0,G-2736aacdbed7d895,STABLEGROUP-42b52a4bfacb74e7
R4GROUP-acf429f9acde2bd4,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,景德镇市,教育部所在地,景德镇市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,江西省,江西省,,H315,景德镇陶瓷大学,H31502,02,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 26 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；519-497=+22；520-494=+26；历史最高等位分差=26。,515,91723,494,497,481,520,520-494=+26,519,519-497=+22,,,2,2024；2025,519-520,519-497=+22；520-494=+26,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,11,0,2,2,1,1,0,0,1,1,0,0,0,0,0,5,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.03 无机非金属材料工程（除患有《普通高等学校招生体检工作指导意见》中第一部分所列严重疾病（严重心脏病、軍症支气管扩张、恶性肿瘤、严重精神单色病等）者学校不予录取外，色盲、识别不全均不予录取：办学地点：湘湖校区）[M-dafaa1f0250c2d7a]；2.04 环境工程（除患有《普通高等学校招生G◎◎[M-e2867b6e6e3ebf2f]；3.K AA完校代号体检工作指导意见》中第一部分所列严重疾病（严重心脏病、重症支气營扩张、恶性肿瘤、严車精神病等）者学校不千录取外，色弱、色育、单色识别不全均不予录取；办学地点：湘湖校区）[M-c50ea7f2fdfa8caf]；4.05 材料化学（除患有《普通高等学校招生体检工作指导意见，中第一部分所烈严童疾病（严重心脏病、重症支气管扩张、恶性肿瘤、严重精神病等）煮学校不予录取外，色弱、色直、单色识别不全均不予录取：办学地点：湘湖校区[M-aacaeb292c0f00f1]；5.06 材料物理（除患有《普通高等学校招生体检工作指导意见》中第一部分所列严童疾病（严重心脏病、重症支气管扒张、恶性肿瘤、严重精神病签）煮学校不子录取外，色真、单色识别不全均不予录取；办学地点：湘湖校区）[M-a62d61c712ae03d6]；6.07 粉体材料科学与工程（办学地点：湘湖[M-8a8ceef709511ea3]；7.08 新能源材料与器件（办学地点：湘湖校[M-be8e56aa63631336]；8.09 机械设计制造及其自动化（办学地点：湘湖校区）[M-d6c91e9235b8bcea]；9.10 电子科学与技术（办学地点：湘湖校计算机科学与技术（除患有《普通高等学校招生体检工作指导意见〉中第部分所列严重疾病（严重心脏病、重症恶性肿瘤、黑重精神病支气管扩张示器上识别红、一颜色数码/字母者不予录取；办学地点：湘湖校区）[M-affa333b6ee166d5]；10.12 信息与计算科学（办学地点：湘湖校[M-4217a77c4b4d180d]；11.13 人工智能（办学地点：湘湖校区）H316江西农业大学（公办）（江西）[M-821a212944c32d0a],湘湖校区,155,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,43.5,G-95b37b0322d929ba,STABLEGROUP-de3fe861ecaea766
R4GROUP-bc6df0b4dd63b190,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,曲靖市,教育部所在地,曲靖市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,云南省,云南省,,K354,曲靖师范学院,K35405,05,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -6 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；475-481=-6；483-497=-14；478-494=-16；历史最高等位分差=-6。,515,91723,494,497,481,478,478-494=-16,483,483-497=-14,475,475-481=-6,3,2023；2024；2025,475-483,475-481=-6；483-497=-14；478-494=-16,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,6,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.14 应用化学[M-bd05fbf25f849729]；2.15 新能源材料与器件[M-67b30d05dc059295]；3.16 电子信息工程[M-06e5b46c49334ed2]；4.17 计算机科学与技术（师范类）[M-4d2c040232bd5eff]；5.18 智能科学与技术[M-b65d92d2c10a1c98]；6.19 食品科学与工程[M-144698afc06618d6],,220,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,80.0,G-b8b6bec2998fd549,STABLEGROUP-22f1939bf0cbf918
R4GROUP-eede6d3bd827d9cf,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,来宾市,教育部所在地,来宾市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,广西壮族自治区,广西壮族自治区,,H907,广西科技师范学院,H90703,03,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 3 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；484-481=+3；497-497=+0；489-494=-5；历史最高等位分差=3。,515,91723,494,497,481,489,489-494=-5,497,497-497=+0,484,484-481=+3,3,2023；2024；2025,484-497,484-481=+3；497-497=+0；489-494=-5,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,9,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.05 汽车服务工程（办学地点：柳州校区）[M-f694678b5de805ba]；2.06 智能制造工程（办学地点：柳州校区）[M-367f22dba2077693]；3.07 智能车辆工程（办学地点：柳州校区）AKAZG院校麦业组及专业代号[M-fc7a06fb017829a6]；4.08 患气工程及其自动化（办学地点：来宾校区）[M-c9008007971147af]；5.09 人工智能（办学地点：来宾校区）[M-a95f522195f5ff92]；6.10 机器人工程（办学地点：柳州校区）[M-80dab465ad144cf6]；7.11 计算机科学与技术（办学地点：来宾校[M-124272bde4252edc]；8.12 软件工程（办学地点：来宾校区）[M-fa6148caf5e9a03c]；9.13 数据科学与大数据技术（办学地点：来宾校区）[M-b2787ae21d34e26d],柳州校区；来宾校区,197,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,73.25,G-15959a491546a66c,STABLEGROUP-c005287bda319241
R4GROUP-22d446621c4acbc9,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,来宾市,教育部所在地,来宾市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,广西壮族自治区,广西壮族自治区,,H907,广西科技师范学院,H90702,02,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 1 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；498-497=+1；482-494=-12；历史最高等位分差=1。,515,91723,494,497,481,482,482-494=-12,498,498-497=+1,,,2,2024；2025,482-498,498-497=+1；482-494=-12,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.03 财务管理（办学地点：柳州校区）[M-16169fecc1bf9d1b]；2.04 物流管理（办学地点：柳州校区）化学[M-dd96c75bbfd84b96],柳州校区,197,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,49.75,G-a36c3be27dc8ad52,STABLEGROUP-d2b2ed1785f88c4f
R4GROUP-1477b49b46c28b80,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,桂林市,教育部所在地,桂林市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,广西壮族自治区,广西壮族自治区,,H892,桂林电子科技大学,H89207,07,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 28 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；509-481=+28；历史最高等位分差=28。,515,91723,494,497,481,,,,,509,509-481=+28,1,2023,509,509-481=+28,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.15 计算机科学与技术（办学地点：花江校[M-82aeaf82de038a5b]；2.16 软件工程（办学地点：花江校区）[M-8e13c21a3e4e8076]；3.17 智能科学与技术（办学地点：花江校[M-8c17d2194b6b6a31]；4.18 网络空间安全（办学地点：花江校区）[M-a4cbc4a4d0fdb020],花江校区,195,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,61.0,G-417e0ee6247dac7a,STABLEGROUP-33fee5beb43b6fb0
R4GROUP-9c2c9788ae98ed6c,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,桂林市,教育部所在地,桂林市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,广西壮族自治区,广西壮族自治区,,H911,桂林航天工业学院,H91103,03,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 27 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；508-481=+27；517-497=+20；515-494=+21；历史最高等位分差=27。,515,91723,494,497,481,515,515-494=+21,517,517-497=+20,508,508-481=+27,3,2023；2024；2025,508-517,508-481=+27；517-497=+20；515-494=+21,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,9,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.05 机械设计制造及其自动化[M-72e1eda5242595c2]；2.06 机械电子工程[M-2296dc5d0bfcee00]；3.07 材料成型及控制工程[M-150cd762ced7bda2]；4.08 智能制造工程[M-dfecb113eac3700f]；5.09 电子信息工程[M-30cbb6effef87175]；6.10 测控技术与仪器[M-c804029642862310]；7.11 新能源汽车工程[M-b53d984f12db6d47]；8.12 建筑环境与能源应用工程[M-bff28c7465b4905b]；9.13 物联网工程[M-0f7da9cb3329f806],,198,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,58.25,G-cd82ec5e0da1f9a0,STABLEGROUP-dfe8aaff3e8bcadc
R4GROUP-6347c44ad6cb8f8d,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,桂林市,教育部所在地,桂林市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,广西壮族自治区,广西壮族自治区,,H892,桂林电子科技大学,H89205,05,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 27 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；521-494=+27；历史最高等位分差=27。,515,91723,494,497,481,521,521-494=+27,,,,,1,2025,521,521-494=+27,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.09 机械设计制造及其自动化（办学地点：花江校区）[M-68c287b3c5a1f14e]；2.10 电子封装技术（办学地点：花江校区）[M-c6330da51fc40838]；3.1 智能制造工程（办学地点：花江校区）[M-43d1b321ed92d10b],花江校区,195,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,37.25,G-2ec2cbd9150c7f8f,STABLEGROUP-b28049b5a066d045
R4GROUP-b9ca666dbda3f639,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,梧州市,教育部所在地,梧州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,广西壮族自治区,广西壮族自治区,,H906,梧州学院,H90603,03,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -3 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；478-481=-3；493-497=-4；477-494=-17；历史最高等位分差=-3。,515,91723,494,497,481,477,477-494=-17,493,493-497=-4,478,478-481=-3,3,2023；2024；2025,477-493,478-481=-3；493-497=-4；477-494=-17,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,8,0,1,1,1,2,1,0,0,0,0,0,0,0,0,2,调剂风险线索-组内存在默认不能接受专业,主线机器门禁通过，仍需完整专业组人工核验。,1.08 机械设计制造及其自动化[M-acf3bf8b18edaa62]；2.09 材料成型及控制工程[M-8b0d7eb3451b7406]；3.10 机械电子工程[M-b65e8f9e36171a5e]；4.11 食品科学与工程（不招色盲、色弱考[M-8089b9f6e51f312b]；5.12 茶学（农林类：不招色盲、色弱考生）[M-591e91b2abe9951f]；6.13 中药学（不招色盲、色弱考生）[M-c06366ecd2d7bb63]；7.14 计算机科学与技术[M-cf9b7ef847a466af]；8.15 通信工程H907 广西科技师范学院（公办）（广西）[M-1480a0b6edf50e45],,197,right,R1-P0整组先核,先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,63.0,G-cbfe8c3f3a1ec9f7,STABLEGROUP-98f316e9a830740c
R4GROUP-45168577dad22593,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,武汉市,教育部所在地,武汉市,武汉,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C128,湖北经济学院,C12815,15,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 18 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；515-497=+18；473-494=-21；历史最高等位分差=18。,515,91723,494,497,481,473,473-494=-21,515,515-497=+18,,,2,2024；2025,473-515,515-497=+18；473-494=-21,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,8,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.A0 数据科学与大数据技术[M-80e5e29500906fcd]；2.A1 统计学（经济大数据分析实验班）[M-bdb8c648f4fcd287]；3.A2 电子信息工程[M-23980bd85457c053]；4.A3 软件工程[M-1efaea54a448afe9]；5.A4 物联网工程[M-9650b0c5e148971f]；6.A5 计算机科学与技术[M-49578478eb5bd746]；7.AG 人工智能[M-31b4a981d33cd17a]；8.A7 统计学[M-49bf19206098beca],,75,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,93.5,G-a8d2bae2fc9bc289,STABLEGROUP-5d90d125e0c31482
R4GROUP-aec85ee7444cd13e,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,武汉市,教育部所在地,武汉市,武汉,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C128,湖北经济学院,C12812,12,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 30 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；491-481=+10；527-497=+30；522-494=+28；历史最高等位分差=30。,515,91723,494,497,481,522,522-494=+28,527,527-497=+30,491,491-481=+10,3,2023；2024；2025,491-527,491-481=+10；527-497=+30；522-494=+28,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,20,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.65 经济学[M-6f8d8cb52ca13be8]；2.66 金融学[M-5c55aa65ca68b37b]；3.67 金融学（计算机金融实验班）[M-2198f0d4025ef1c6]；4.68 金融学（拔尖创新人才培育试验计划）[M-354b018b82518a1f]；5.69 金融工程[M-4b11ea6f3ef04294]；6.70 投资学[M-bae523f8df82b35f]；7.71 保险学[M-c4a03576033b4871]；8.72 財政学[M-a48708dbe06eeb65]；9.73 财政学（大数据与财税治理实验班）[M-1a6934c434f49c42]；10.74 税收学[M-0c71e94bfb72858c]；11.75 审计学[M-ad71c4ef20bbd954]；12.76 财务管理[M-23a635f867756bb5]；13.77 信息管理与信息系统[M-2814f886822aed94]；14.78 信息管理与信息系统（数智创新与决策实验班）[M-ef9a1e07ef78658c]；15.79 大数据管理与应用[M-b72710b15c64f36c]；16.80 金融数学[M-cf392e5d1fd79843]；17.81 经济统计学[M-35ebcc43362dde9b]；18.82 数宇经济[M-0982b3eb865d7a6f]；19.83 经济学（数理经济与智能金融实验班）[M-bebac4eeba529cfc]；20.84 金融科技[M-17bc9d52669e84bc],,75,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,59.5,G-296dcea95f5cd502,STABLEGROUP-b8054e22d010fa03
R4GROUP-5b9aa4eff45875ef,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,武汉市,教育部所在地,武汉市,武汉,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C128,湖北经济学院,C12811,11,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 18 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；498-481=+17；515-497=+18；505-494=+11；历史最高等位分差=18。,515,91723,494,497,481,505,505-494=+11,515,515-497=+18,498,498-481=+17,3,2023；2024；2025,498-515,498-481=+17；515-497=+18；505-494=+11,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.60 会计学[M-514bd54ba39aaca6]；2.61 会计学（大数据会计创新实验班）[M-6070db92824c351a]；3.62 法学[M-8f36b29553ae9f4b]；4.63 法学（卓越法治拔尖人才实验班）[M-342e2f2013f6f338]；5.64 法学（数智法治人才实验班）[M-be74276fc8cb8891],,75,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,44.5,G-b182864b40284ac6,STABLEGROUP-01cb450a586e5f9c
