第二轮候选ID,第二轮池,第二轮层级,建议梯度,是否进入家庭讨论,是否可作为定稿依据,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R2GROUP-3418f6f7f54025ba,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：机械/自动化/机器人1个、环境1个；命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K151,成都理工大学,K15111,11,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,11,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,105,69,208,right,1.24 资源勘查工程（能源学院；色盲不录）[M-dcc6dcd180f03410]；2.25 石油工程[M-685ffdcf21c698bc]；3.26 土木工程（全国重点实验室卓越班）[M-cde937cca911c092]；4.27 城市地下空间工程[M-bf755e8e7d3a5058]；5.28 地质工程（全国重点实验室卓越班）[M-2dca3adbee8f1847]；6.29 地质工程[M-d03d125db846cc17]；7.30 地下水科学与工程[M-20b10db01389340c]；8.31 测控技术与仪器[M-3d640833e2d26f91]；9.32 机械工程[M-9a7a34c57418da2b]；10.33 环境科学与工程类（环境工程、环境生态工程；色弱、色盲不录）[M-d93fc5ee4e1d1ade]；11.34 碳储科学与工程[M-a561e32210bcd25d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-a7fbefc5c5d91697,STABLEGROUP-f3626f822aab3bd8
R2GROUP-3418f6f7f54025ba,专项,C2-医技康复农业环境专项候选池,高冲暂缓,true,false,命中方向：机械/自动化/机器人1个、环境1个；命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K151,成都理工大学,K15111,11,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,11,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,105,69,208,right,1.24 资源勘查工程（能源学院；色盲不录）[M-dcc6dcd180f03410]；2.25 石油工程[M-685ffdcf21c698bc]；3.26 土木工程（全国重点实验室卓越班）[M-cde937cca911c092]；4.27 城市地下空间工程[M-bf755e8e7d3a5058]；5.28 地质工程（全国重点实验室卓越班）[M-2dca3adbee8f1847]；6.29 地质工程[M-d03d125db846cc17]；7.30 地下水科学与工程[M-20b10db01389340c]；8.31 测控技术与仪器[M-3d640833e2d26f91]；9.32 机械工程[M-9a7a34c57418da2b]；10.33 环境科学与工程类（环境工程、环境生态工程；色弱、色盲不录）[M-d93fc5ee4e1d1ade]；11.34 碳储科学与工程[M-a561e32210bcd25d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-a7fbefc5c5d91697,STABLEGROUP-f3626f822aab3bd8
R2GROUP-10035a1a0f60d7d2,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：数字媒体1个、计算机/AI/软件1个、电子/网络1个；命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K151,成都理工大学,K15114,14,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,105,43,208,right,1.53 数字媒体技术（不能准确在显示器上识别红、黄、绿、蓝、紫各颜色中任何一种颜色的数码、字母者不能录取；宜宾校区就读）[M-c7fca9efc240eb35]；2.54 智能科学与技术（宜宾校区）[M-293b05f08fb67e39]；3.55 电子信息工程（宜宾校区）[M-3ddd7aeb58c23a87],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-c0ac61e747e0bdfb,STABLEGROUP-72ac485a5af8745e
R2GROUP-630d2bb1b57efdb6,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个、电子/网络2个、机械/自动化/机器人1个；命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K151,成都理工大学,K15109,09,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,108,27,208,left,1.19 电气工程及其自动化資亮謝孝院校专业组及专业代号[M-308fc6d09c31bf89]；2.20 通信工程[M-70fec86b5dee9e46]；3.21 信息工程[M-7f53223e95882e56]；4.22 网络空间安全（不能准确在显示器上识别红、黄、绿、蓝、紫各颜色中任何一种颜色的数码、字母者不能录取）[M-7c9c19d7446a03bb],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-a3593f56b041c711,STABLEGROUP-c529d1ed156acc4d
R2GROUP-05bdeb3f27034cda,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个、工商/旅游管理2个；命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K151,成都理工大学,K15107,07,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,4,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,112,85,208,left,1.12 电子商务[M-6c1f0b921a411f6c]；2.13 经济学[M-2f7a4c83fe82614f]；3.14 大数据管理与应用[M-0dd88fa59183b08b]；4.15 工商管理[M-c7cc681f13fa7090],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-f513505227a4a3d6,STABLEGROUP-5aedd5c561015aef
R2GROUP-5891edceb989f2d3,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个；命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K153,成都信息工程大学,K15304,04,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,1,121,121,209,right,1.09 数据科学与大数据技术（英才班；办学地点：航空港校区）[M-111531633bde9ad8]；2.10 億息安全（英才班；办学地点：航空港校区）[M-897d09d11ef529d2],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-2ccde90eb9f77079,STABLEGROUP-837d1d1f02a4be17
R2GROUP-d97bd738cacae87c,专项,C2-医技康复农业环境专项候选池,冲刺观察,true,false,命中方向：医技/康复1个；命中优先城市：武汉；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,医技/康复需核体检、证书、实习和就业路径；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检摘要显示色觉正常、矫正视力4.80/4.80；医技、康复、农学等仍必须逐校核招生章程和体检指导意见。,,C107,武汉体育学院,C10705,05,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,V0-默认不进主方案风险,R1-P0整组先核,H4-历史最高线高于等位分16-30分,1,18,18,69,right,1.15 康复治疗学（中外合作办学）C108 江汉大学（公办）（湖北）[M-42d3d828fe3b0cb5],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-7b8d9b906bd9f568,STABLEGROUP-2f568cc03f7a02b9
R2GROUP-fec95c0f47f89b54,主线,C1-主线完整候选池,冲刺观察,true,false,命中方向：计算机/AI/软件1个、工商/旅游管理7个；命中优先城市：武汉；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,C150,武汉商学院,C15003,03,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,1,0,0,0,1,0,0,0,7,0,0,0,0,2,22,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,20,6,80,left,1.21 零售业管理（智慧运营方向；大一在马影河校区就读，大二起在后官湖校区就读）[M-4c1c4f4512554f83]；2.22 零售业管理（数智营销方向：大一在马影河校区就读，大二起在后官湖校区就读）[M-e534fc736265c1f3]；3.23 大数据管理与应用（大一在马影河校区就读，大二起在后官湖校区就读）[M-ee113f80b04b7f51]；4.24 数字经济（大一在马影河校区就读，大資高謝亭院校专业组及专业代号二起在后官湖校区就读）[M-51b02b3e486666f8]；5.25 经济与金融（大一在马影河校区就读，大二起在后官湖校区就读）[M-f86b6ae14e4edb59]；6.26 南务经济学（大一在马影河校区就读，大二起在后官湖校区就读）[M-e16a5921623c531f]；7.27 经济统计学（大一在马影河校区就读，大二起在后官湖校区就读）[M-acb482f3064a0583]；8.28 税收学（大一在马影河校区就读，大三起在后官湖校区就读）[M-1501281b42200eee]；9.29 酒店管理（大一在马影河校区就读，大二起在后官湖校区就读）[M-f68c394eeefc5273]；10.30 会展经济与管理（大一在马影河校E就读，大二起在后官湖校区就读[M-0f6a13ef21ff0adb]；11.31 旅游管理与服务教育（大一在马影河校区就读，大二起在后官湖校区就读）[M-a961ae6bda479290]；12.32 商务英语（要求高考英语成绩不低于[M-552d949cc667dec8]；13.90 分（满分以150分计）：大一在马漿河校区就读，大二起在后官湖校区房读：外语语种：英语）[M-0e83de1e95002dfd]；14.33 國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）[M-25748538eda5066c]；15.34 财务管理（大一在马影河校区就读，大二起在后官湖校区就读）[M-e307bfb7c77d59c7]；16.35 审计学（大一在马影河校区就读，大二起在后官湖校区就读）[M-2ce4650e19004f47]；17.36 会计学（大一在马影河校区就读，大二起在后官湖校区就读）[M-ee8edcf5d811b7c5]；18.37 物流管理（大一在马影河校区就读，大二起在后官湖校区就读）[M-13e7d081c377eb5c]；19.38 日语（商务方向：大一在马影河校区就读，大二起在后官湖校区就读）[M-608ab460a72422a3]；20.39 人力资源管理（大一在马影河校区就读，大二起在后官湖校区就读）[M-5def93e8f6b082ed]；21.40 电子商务（大一在马影河校区就读，大三起在后官湖校区就读）[M-f06016c6a1718579]；22.41 供应链管理（大一在马影河校区就读，大二起在后官湖校区就读）[M-d917e2bfc77e9dac],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-43eaec6deac85123,STABLEGROUP-b7851513fc2615f2
R2GROUP-ecb2005b1a17c738,专项,C2-医技康复农业环境专项候选池,冲刺观察,true,false,命中方向：计算机/AI/软件1个、师范1个、医技/康复2个；命中优先城市：武汉；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,医技/康复需核体检、证书、实习和就业路径；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检摘要显示色觉正常、矫正视力4.80/4.80；医技、康复、农学等仍必须逐校核招生章程和体检指导意见。,,C107,武汉体育学院,C10703,03,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,10,V0-默认不进主方案风险,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,25,6,69,right,1.05 运动康复[M-540f83eda499babc]；2.06 应用心理学[M-ac43bdd444bf8962]；3.07 智能体育工程[M-74714e385b34e496]；4.08 教育技术学[M-673f4b6deb768a3a]；5.09 信息管理与信息系统[M-38cf0eae495a290e]；6.10 体育经济与管理[M-33d3912e00ef12f5]；7.1 新闻学[M-c99c1ddad4ec82ba]；8.12 中医骨伤科学（学制：五年）[M-7298107e7c5823f4]；9.13 康复治疗学[M-4e2be5d77225f310]；10.14 数据科学与大数据技术[M-857c30bc6020c054],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-afbb7a450a726ecb,STABLEGROUP-56f181edd897241f
R2GROUP-001accd36d5f3fca,主线,C1-主线完整候选池,冲刺观察,true,false,命中方向：机械/自动化/机器人1个；命中优先城市：武汉；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C150,武汉商学院,C15005,05,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,V3-历史线索普通留存,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,28,13,80,right,1.46 机器人工程（大一在马影河校区就读，大二起在后官湖校区就读）[M-2bd2c9347f426ca6]；2.47 建筑环境与能源应用工程（大一在马影河校区就读，大二起在后官湖校区就读）[M-44b6b939fc998af2]；3.48 车辆工程（大一在马影河校区就读，大二起在后官湖校区就读）[M-646c0e8a29041886]；4.49 新能源汽车工程（大一在马影河校区就读，大二起在后官湖校区就读）[M-f1aa3a422e2700e6],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-7d8f349bcbb71f76,STABLEGROUP-193e1d28557beecf
R2GROUP-ab4fa6b481b163ac,主线,C1-主线完整候选池,历史待补,true,false,命中方向：计算机/AI/软件4个、工商/旅游管理2个；命中优先城市：武汉；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C109,武汉工程大学,C10902,02,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,4,0,4,0,0,0,4,0,0,0,2,0,0,0,0,0,13,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,70,right,1.16 工程管理[M-bb3dc615adab128d]；2.17 建筑学（学制：五年）[M-1f6b7956fdeea6f7]；3.18 城乡规划[M-b8a1785b6880f796]；4.19 供应链管理[M-cedeca0a2ec2fcc7]；5.20 会计学（含大数据会计、智能财务方[M-c6ab31c6e6b6a6d0]；6.21 会计学（ACCA 国际注册会计师方向：（除基础学费外，另外单独收取课程培训费1.2万元/年，只录取填报本专业志愿的考生））[M-0eb68372b02f9465]；7.22 信息管理与信息系统（商务智能决策方向）[M-e137d0a778ecfe77]；8.23 大数据管理与应用[M-86938968ce880f21]；9.24 法学类（含法学、法学（数字纪检方向）专业）[M-20d61e68d34afa60]；10.25 知识产权（辅修大数据专业）[M-b4bb0200f7d602c3]；11.26 经济学（大数据金融方向）[M-28c641eee946c462]；12.27 经济学（CFA 国际特许金融分析师方向：《除基础学费外，另外单独收取课程培训费1万元/年，只录取填报本专亚志愿考生））[M-74a229f3a4929751]；13.28 数字经济[M-1c54912f2470014f],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-3bbe25633ad91f75,STABLEGROUP-61c0d89468d949e1
R2GROUP-ba106a1a6a6deb5b,主线,C1-主线完整候选池,历史待补,true,false,命中方向：工商/旅游管理1个；命中优先城市：武汉；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,组内有特殊限制待核；缺同代码历史线索,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,C109,武汉工程大学,C10903,03,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,V4-普通留存待了解,R1-P0整组先核,H0-无同代码历史线索,0,,,70,right,1.29 会计学（辅修英语专业：（除基础专业学费外，超出部分按每学分100元5行收取，每年1000元左右）[M-f1438086ce5ba6b7]；2.30 法学（辅修英语专业：《除基础专业学费外，超出部分按每学分 100元另行收取，每年1000元左右））[M-b19cf56b859c94f2]；3.31 英语（辅修法学专业：（除基础专业学费外，超出部分按每学分100元另行收取，每年1000元左右）：外语语种：英语）[M-f1c34841433f324c]；4.32 英语（辅修数经专业：（除基础专业学费外，超出部分按每学分100元另行收取，每年1000元左右）；外语语种：英语）[M-caa6134b80f1729b]；5.33 英语（辅修软件专业：（除基础专业学费外，超出部分按每学分100元剪行收取，每年1000元左右）：外语语种：英语）[M-279d78d2c6881708]；6.34 英语（辅修电商跨境电商方向专业：（除基础专业学费外，超出部分技每学分100元另行收取，每年1000元左右）：外语语种：英语）[M-5ab2234f3107e5a1]；7.35 英语（辅修通信专业：（除基础专业学费外，超出部分按每学分 100元另行收取，每年1000元左右）；外语语种：英语）[M-6e444a8ae44e6289],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-ef306bb33fac976a,STABLEGROUP-81bdbaa19053a5b2
R2GROUP-b451db7de17cb980,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件4个、电子/网络1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C150,武汉商学院,C15004,04,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,4,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,4,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,36,-3,80,right,1.42 软件工程（大一在马影河校区就读，大起在后官湖校区就读）[M-84ca8e8a7015890d]；2.13 物联网工程（智能系统方向：大一在三影河校区就读，大二起在后官湖校区[M-107af033d1050347]；3.44 数据科学与大数据技术（大一在马影河校区就读，大二起在后官湖校区就[M-cace99f8afdee8dc]；4.45 人工智能（大一在马影河校区就读，大二起在后官湖校区就读）[M-a3ac72ffb4c6cb89],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-887faa839014956a,STABLEGROUP-093a8e3b1c3d30d8
R2GROUP-d0b538fc5c8f4570,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个、工商/旅游管理3个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,C125,武汉轻工大学,C12505,05,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,10,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,44,30,73,right,1.27 外国语烹文学类（含英语、翻译专业；外语语种：英语）[M-b41593af8be8f471]；2.28 工商管理类（含工商管理、会计学专[M-a76d3210bd4d5c72]；3.29 旅游管理[M-67bbcefa094ed4a0]；4.30 物流管理[M-58c52daff2670726]；5.31 行政管理[M-bdad0d957cfa488b]；6.32 大数据管理与应用[M-bb3103c58c18570c]；7.33 国际经济与贸易[M-dbd2e8de1ebf89ad]；8.34 金融学[M-b424b10c78085b15]；9.35 数字经济[M-9f6f87793e5d9405]；10.36 建筑学（学制：五年）[M-080530084988acac],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-e66b9a2a5f724d9d,STABLEGROUP-71adbc37c7bc8fae
