第三轮候选ID,第三轮池,第三轮层级,第三轮建议梯度,是否进入家庭讨论,是否可作为定稿依据,不限地区排序分,城市筛选口径,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R3GROUP-5069dd645080287d,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-9.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络2个、机械/自动化/机器人1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F176,河北大学,F17604,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,7,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,86,55,98,left,1.12 数据科学与大数据技术（办学地点：五四路校区）[M-63fd898f52052b36]；2.13 计算机科学与技术（办学地点：七一路校区）[M-f737d812d2d19a38]；3.14 光电信息科学与工程（办学地点：五四路校区）[M-0f5ed02edcf795b3]；4.15 电气工程及其自动化（办学地点：七路校区）[M-b0e2c6456c1d8a7b]；5.16 通信工程（办学地点：七一路校区）[M-08bcd97a9fd696b2]；6.17 土木工程（办学地点：七一路校区）[M-7d27258f952285e4]；7.18 测控技术与仪器（办学地点：七一路校F177河北工程大学（公办）（河北）[M-0ac9b5a602344842],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-6e9473528416f9fc,STABLEGROUP-93658c46e5e16d4e
R3GROUP-390d111977a60324,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-9.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H118,安徽理工大学,H11801,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,1,33,33,144,left,1.01 工程造价[M-f3118e4e6e3f90b3]；2.02 大数据管理与应用[M-4afdac88b7cb5768],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-cc5f3a4d3a2c796c,STABLEGROUP-d125a9936fdcb064
R3GROUP-3710ba153169c4dd,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-9.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、电子/网络3个、环境1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F875,南京信息工程大学,F87501,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,10,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,123,98,133,left,1.01 大气科学类（大气科学）[M-39b329c408324748]；2.02 应用气象学[M-e081d215ef71117c]；3.03 海洋科学（科教融合拔尖班）[M-95e57c2e4bfa5edb]；4.04 信息工程[M-8faf518dc6ef4112]；5.05 人工智能（双学士学位复合型人才培养项目：人工智能＋大气科学）[M-f99e00bf01f3fd8f]；6.06 微电子科学与工程[M-fc950477ea884411]；7.07 光电信息科学与工程[M-596c8b3734676cc8]；8.08 材料物理[M-0818b89ddd988ef9]；9.09 新能源材料与器件[M-83a14b4cf54d6dd1]；10.10 生态学（科教融合拨尖班）卫地理信息科学（科教融合拨尖班）[M-42daf2456b1a7c78],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-3250311975d799d8,STABLEGROUP-fad2f0f91348a2a9
R3GROUP-0f61709ea5094251,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-9.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、电子/网络1个、师范1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H008,浙江师范大学,H00805,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,89,75,139,left,1.05 人工智能（智能精准诊疗）[M-6a3792765ce735c9]；2.06 光电信息科学与工程H0080G浙江师范大学第 O6组[M-c5f5722b36781d80]；3.07 交通运输（数智交通：第一学年在杭州校区，第二学年起在校本部）[M-626655db4c0f7879],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-d39ee1d84e395333,STABLEGROUP-baa7188ec0d68e64
R3GROUP-702bf1d2369e46d0,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-9.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件3个、师范1个、环境4个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A027,北京师范大学,A02706,06,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,0,3,1,0,0,3,0,0,0,0,4,0,0,0,0,13,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,164,129,17,left,1.16 物理学类（物理学、天文学：办学地点：北京校区）[M-06633521859a87a7]；2.17 化学（办学地点：北京校区）[M-fb7c99355576f974]；3.18 地理科学类（自然地理与资源环境、人文地理与城乡规划、地理信息科学、资源环境科学：办学地点：北京校区）[M-747fe68d538dfa70]；4.19 统计学（办学地点：北京校区）[M-59cd0ec41c2426b7]；5.20 环境科学与工程类（环境科学、环境生态工程；办学地点：北京校区）[M-56d69100ed27404d]；6.21 生物科学类（生物科学、生物技术（賀慧育种）、生态学；办学地点：北京校[M-0919deb99c7a4436]；7.22 计算机科学与技术（办学地点：北京校区）[M-5be97ae82b4a9815]；8.23 人工智能（办学地点：北京校区）[M-46947fba0df651b5]；9.24 理科试验班（励耘实验班：数学与应用数学、物理学、化学、生物科学；办学地点：北京校区）[M-f99fa078f7b1a3f6]；10.25 碳中和科学与工程（办学地点：北京校•KGAAz[M-091ddcc9e83ae346]；11.26 心理学（北师大心理学、北航AI 联食学位培养项目；北京师范大学-北京航空航天大学“心理学+人工智能“联合学士学位培养项目；办学地点：北京校区）[M-005401b5fea93075]；12.27 环境工程（统计学、环工双学士学位项：“统计学+环境工程“双学士学位复合型人才培养项目；办学地点：北京校[M-7b51dd75a9e8b9a5]；13.28 数学与应用数学（卓师计划实验班；办学地点：北京校区）A030 北京外国语大学（公办）（北京）[M-3d5fc1da56aa3a03],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-f5e59c38e1a046d4,STABLEGROUP-130f162a73d8e2a8
R3GROUP-4e438e64d50355ac,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.0,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、工商/旅游管理2个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H662,中南林业科技大学,H66204,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,10,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,55,30,180,left,1.13 数字经济[M-03ffe8ca2d321f51]；2.14 金融科技[M-cca5ccf2079d088c]；3.15 国际经济与贸易[M-afbc8e2c0aba1b5e]；4.16 旅游管理[M-a2604c43cef48e27]；5.17 建筑学（学制：五年）[M-72d1a05a5408a7b2]；6.18 风景园林[M-5ce1a9d10636d787]；7.19 大数据管理与应用[M-43c1237e492229b8]；8.20 会计学[M-82284c4353a6948a]；9.21 农林经济管理[M-3b8452b8a56a80b4]；10.22 物流工程[M-5446161a79156da4],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-b15f0faef8681898,STABLEGROUP-8f8f269c260f8ddd
R3GROUP-00c7a7e83b2dc78c,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.0,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、电子/网络1个、师范3个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H553,河南大学,H55305,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,4,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,5,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,110,72,174,right,1.09 数学类（数学与应用数学（师范）；统计学：金融数学：办学地点：开封校区）[M-62347d6d9f351827]；2.10 电子信息科学与技术（办学地点：开封校区）卫张学类（化学（师范）：能源化学；办学地点：郑州龙子湖校区）[M-febae0af721227f6]；3.12 告物科学（师范类；办学地点：开封校[M-dc396ed49c84b2c0]；4.13 计算机类（信息安全、数据科学与大数据技术。计算机科学与技术；办学地点：开封校区）[M-e6de26cb9a7b9ca7]；5.14 药学（办学地点：开封校区）[M-bad2edc207586f88],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-8c1fc7aa7d2aaa6a,STABLEGROUP-72d5b244c6e42974
R3GROUP-9a9fe3189de3221f,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.2,城市仅展示不参与筛选排序,命中方向：机械/自动化/机器人4个、农业1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H546,河南科技大学,H54603,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,6,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,76,36,173,right,1.05 机械类（机械设计制造及其自动化；机械电子工程：办学地点：西苑校区）[M-d7e67f89f717d3e5]；2.06 材料成型及控制工程（办学地点：开元校区）[M-34ec30c516aec0b8]；3.07 车辆工程（办学地点：西苑校区）[M-ff61e68c9065d310]；4.08 农业机械化及其自动化（办学地点：西苑校区）[M-8f774dc12f64ae00]；5.09 电气工程及其自动化（办学地点：开元校区）[M-68c7311f0d975aa3]；6.10 机器人工程（办学地点：开元校区）卫信息与计算科学（办学地点：开元校[M-2a28416e3729f1d4],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-7bfffa7f53c1e172,STABLEGROUP-16144baaec2f98b0
R3GROUP-6cc08d0af9499256,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络2个、机械/自动化/机器人2个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A010,北京化工大学,A01005,05,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,116,99,14,left,1.19 工科试验班（高端装备与智能制造：机械设计制造及其自动化、过程装备与控制工程、机器人工程；办学地点：朝阳校区/昌平校区）[M-6d54a6c8ccac01fe]；2.20 工科试验班（智能信思类；电子信息丁程、人工智能；办学地点：朝阳校区/昌平校区）[M-f6104186bb541ed1]；3.21 社算机科学与技术（办学地点：朝阳校区/昌平校区）[M-64d6204c43bd064b]；4.22 自动化类（自动化、测控技术与仪器；办学地点：朝阳校区/昌平校区）[M-f183cd94b24e1637]；5.23 理科试验班（大数据与智能管理；信息管理与信息系统、大数据管理与应用；办学地点：朝阳校区/昌平校区）[M-5eae351ebd38bcab]；6.24 理科试验班（数学统计类；应用统计学、数学与应用数学、信息与计算科学：办学地点：朝阳校区/昌平校区）[M-f92f3b43d56c23a4]；7.25 理科试验班（物理电科类：电子科学与技术、应用物理学：办学地点：朝阳校区/昌平校区）[M-a9d1e18ecac3ea18]；8.26 数字经济（办学地点：朝阳校区/昌平校区）[M-4dfa1159714e08db],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-9122595fe47db909,STABLEGROUP-562f0e7a710edf41
R3GROUP-701491611dd02352,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络3个、机械/自动化/机器人1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H802,深圳技术大学,H80202,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,1,3,2,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,116,102,192,left,1.03 电子科学与技术[M-3858b01e7a80f617]；2.04 机器人工程[M-8f536d776b97d4ab]；3.06 计算机科学与技术（腾讯安全英才班）[M-d824fb9bc071a517]；4.07 计算机科学与技术[M-9bb24ca080ac1fa8]；5.08 新能源科学与工程[M-d110ed082d91e63e]；6.09 车辆工程（智能网联）[M-c07e9975128e081f]；7.10 集成电路设计与集成系统（龙芯英才[M-63a0a0aed4f8efed]；8.11 集成电路设计与集成系统H806深圳理工大学（公办）（广东）[M-d9a54496b3ed2ab8],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-f7c4be1742ee1101,STABLEGROUP-8b9ea0d7e3b1a7d2
R3GROUP-8a5318fff9982488,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络1个、机械/自动化/机器人2个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F019,北京信息科技大学,F01902,02,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,93,93,94,left,1.03 机械设计制造及其自动化（办学地点：[M-2048ad633c4c2afc]；2.04 智能制造工程（办学地点：沙河校区）[M-6d84761a5c90e259]；3.05 测控技术与仪器（办学地点：沙河校[M-09faab3eb3927dd4]；4.06 入工智能（勤信实验班；办学地点：沙河校区）[M-7e8ff9f8ac6d8e9d]；5.07 电子信息工程（办学地点：沙河校区）[M-44b07abc0135a45a]；6.08 过算机科学与技术（办学地点：沙河校[M-2cb09f7f70f19180]；7.09 计算机科学与技术（勤信实验班；办学地点：沙河校区）[M-711d0ff6c94fc522]；8.10 信息安全（办学地点：沙河校区）工1应用统计学（办学地点：沙河校区）F020 北京联合大学（公办）（北京）[M-034b1847096ec1d1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-1b83efe8b97d5110,STABLEGROUP-3d8f6270e4a08a73
R3GROUP-1e735bb439c1d20e,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、师范3个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H327,江西科技师范大学,H32703,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,7,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,1,39,39,159,right,1.08 网络与新媒体（办学地点：红角洲校[M-7460ef02a5bac00a]；2.09 参计学（不招不能准确识别颜色者；办学地点：红角洲校区[M-1189565a1459c6ff]；3.10 数字经济（不招色盲且不招单色识别不全者：办学地点：红角洲校区）[M-c5e46e2e902a252e]；4.11 法学（视觉异常、体态是常者不宜填报：办学地点：红角洲校区）[M-580a2156e62ebbd4]；5.12 电子面务（职教师范：办学地点：红角洲校区）[M-0bbc150853edbdc0]；6.13 教育技术学（师范类；体态异常者不宜填报：办学地点：红角洲校区）[M-62c0d2f9a5411e16]；7.14 人工智能教育（师范类：体态异常者不宜填报：办学地点：红角洲校区）[M-3aa3933fe0d96ade],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-fcd2afb83c5e1190,STABLEGROUP-23eda04f3bd10ff8
R3GROUP-3abab939d8cb6658,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K077,重庆科技大学,K07703,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,39,38,205,right,1.04 数学与应用数学（办学地点：智慧创新[M-8ac7c2d101469f59]；2.05 智能车辆工程（办学地点：智慧创新中[M-642311833987658a]；3.06 测控技术与仪器（办学地点：智慧创新[M-3d4943c577d18136]；4.07 复合材料与工程（办学地点：智慧创新中心）[M-fe1cd4de10cff8b4]；5.08 计算机科学与技术（办学地点：智慧创新中心）[M-d87a5555c9cd6f05]；6.09 给排水科学与工程（办学地点：智慧创新中心）[M-9cf9c2e55b359850]；7.10 勘查技术与工程（办学地点：智葱创新中心）[M-7621b3c1abcbcdce]；8.1 石油工程（办学地点：智慧创新中心）[M-b8afa57bc6b1dc77],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-8e0f9b193256f2b9,STABLEGROUP-6945456ffd6be569
R3GROUP-b165b47c0d967310,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-10.8,城市仅展示不参与筛选排序,命中方向：师范2个、工商/旅游管理2个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K003,海南师范大学,K00311,11,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,6,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,49,8,201,left,1.23 教育技术学（师范类；办学地点：桂林洋校区）[M-a9aa31c3f12c2a91]；2.24 要史学（师疱类：办学地点：桂林洋校[M-ac7a3c082281e6db]；3.25 法学（办学地点：桂林洋校区）[M-a872cea4dc89d543]；4.26 金融学（师范类；办学地点：桂林洋校[M-4b334058eb7218c5]；5.27 电子商务（办学地点：桂林洋校区）[M-df53e9c4a03782f4]；6.28 旅游管理（办学地点：桂林洋校区）[M-d22d9c219a197704],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-2c1f991e4cde2768,STABLEGROUP-c07e63399467613a
R3GROUP-41aedbbddefa79c6,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-11.0,城市仅展示不参与筛选排序,命中方向：机械/自动化/机器人1个、师范2个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H785,广东技术师范大学,H78502,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,55,39,188,left,1.05 物理学（师范类；第一学年在河源校区，第二至第四学年在广州校区）[M-c16b9aa94fdea3d1]；2.06 数学与应用数学（师范类；第一学年在河源校区，第二至第四学年在广州校[M-8a6af60b21a23730]；3.07 机械设计制造及其自动化（四年全部在广州校区）[M-b32122f3b262101d],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-ca83300ac652b723,STABLEGROUP-ffa5defd842276a0
