第四轮候选ID,第四轮来源口径,讨论集合,是否进入优先讨论,是否可作为定稿依据,城市,城市来源,教育部所在地,教育部所在地命中城市,原城市候选,城市口径提醒,所在地使用边界,城市字段状态,校区字段状态,省份,主管部门,学校登记备注,院校代码,院校名称,院校专业组代码,专业组号,历史线索分层,冲稳保,冲稳保解释,与515关系,2026考生分数,2026考生位次,2025等位分,2024等位分,2023等位分,2025投档分,2025等位分差,2024投档分,2024等位分差,2023投档分,2023等位分差,同代码命中年份数,同代码命中年份,三年投档分范围,等位分差摘要,历史线使用口径,再选要求跨年变化,历史组名疑似不一致,公办民办机器线索,家庭底线属性动作,专业明细行数,数字媒体技术专业数,计算机类相关专业数,计算机AI软件专业数,电子信息网络专业数,机械自动化机器人专业数,师范类相关专业数,工商旅游管理专业数,环境工程科学专业数,农业不含动物相关专业数,高收费或超预算专业数,护理助产专业数,动物医学兽医专业数,临床口腔中医暂缓专业数,医技护理康复专业数,特殊限制待核专业数,调剂初判,完整专业组接受度初判,组内专业摘录,办学地点线索,来源页码,版面列,保真核验层级,机器核验下一步,人工核验下一步,下一步核验动作,讨论排序分,专业组出现ID,稳定基座专业组筛选ID
R4GROUP-0929bfbfce3e4fde,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,张掖市,教育部所在地,张掖市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,甘肃省,甘肃省,,K579,河西学院,K57904,04,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.04 数学与应用数学（师范类；办学地点：环城北路校区）[M-759d63f0a58c0e75]；2.05 道路桥梁与渡河工程（办学地点：环城北路校区）[M-d074583123577b39]；3.06 电气工程及其自动化（办学地点：环城北路校区）[M-36c70df6d7c1f574]；4.07 机械设计制造及其自动化（办学地点：环城北路校区）[M-63a2a5f9049cb37a],环城北路校区,229,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,36.0,G-8750119eadbeccd2,STABLEGROUP-28583d595a4de8cf
R4GROUP-e88b2bbc2db7e757,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,徐州市,教育部所在地,徐州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,江苏省,教育部,,A115,中国矿业大学,A11502,02,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,7,0,2,2,0,0,0,2,0,0,0,0,0,0,0,5,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.09 大数据管理与应用（不招单色识别不全者）[M-9446b206160cea7c]；2.10 应急管理（不招单色识别不全者）[M-be1f50eba3cda64e]；3.11 市场营销（市场营销+人工智能双学士学位培养项目：不招单色识别不全者）GAAz• K院及[M-02776f09454793d3]；4.12 工商管理类（会计学：人力资源管理；不招单色识别不全者）[M-24843b42addd9f2b]；5.13 金融学[M-d414f4678d42891d]；6.14 公共管理类（行政管理：土地资源管理；不招单色识别不全者）[M-cec1c96cc5ca0313]；7.15 网络与新媒体[M-8606801cb55121d4],,31,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,30.0,G-9db482339a6d8644,STABLEGROUP-b881afccca097b8f
R4GROUP-1c46eea4441f9766,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,忻州市,教育部所在地,忻州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,山西省,山西省,,F305,忻州师范学院,F30509,09,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.19 通信工程[M-abd2e694280e62a6]；2.20 电子信息科学与技术[M-82ee10e8d050e84a]；3.21 数学与应用数学（师范类）22/（统计学[M-cdb800b10be2a736]；4.23 科学教育（师范炎）[M-2cbd9a997dfc9d66]；5.24 物理学（师范类）[M-1b084ad62e5a7a6c],,109,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,44.0,G-b9da0736b99ef1da,STABLEGROUP-4dbdafbb33d19478
R4GROUP-b0be51d0fe88294b,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,忻州市,教育部所在地,忻州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,山西省,山西省,,F305,忻州师范学院,F30510,10,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.26 生物科学（师范类）F306 山西財经大学（公办）（山西）[M-b940aef728a3032f],,109,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,8.0,G-3b3e8835fcb96c96,STABLEGROUP-b47ca01dd259789c
R4GROUP-0dbc11914b0ce6c4,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,成都市,教育部所在地,成都市,成都,成都,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,machine_school_name_keyword_unverified,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,四川省,四川省,,K153,成都信息工程大学,K15306,06,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,22,1,6,6,4,3,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.13 大气科学（办学地点：航空港校区）[M-eb78e1c31fae9e22]；2.14 应用气象学（办学地点：航空港校区）[M-4d07d36dc438349c]；3.15 电子信息工程（办学地点：航空港校[M-8281eec06d651680]；4.16 通信工程（办学地点：航空港校区）[M-38fceae625805a27]；5.17 集成电路设计与集成系统（办学地点：航空港校区）[M-9bc8176e8a744551]；6.18 测绘工程（办学地点：航空港校区）[M-64c9412f5ae649f9]；7.19 逻感科学与技术（办学地点：航空港校[M-912162e2ec586cf5]；8.20 光电信息科学与工程（办学地点：航空港校区）[M-c7159e014f39d9d4]；9.21 包象技术与工程（办学地点：航空港校[M-946c01fc445f6eb2]；10.22 电气工程及其自动化（办学地点：航空港校区）[M-117fada549583ed3]；11.23 自动化（办学地点：航空港校区）[M-1e39bff3f35b543d]；12.24 机器人工程（办学地点：航空港校区）[M-0aea883663b5fb39]；13.25 计算机科学与技术（办学地点：航空港校区）[M-11e163bdfc3a6f22]；14.26 数字媒体技术（办学地点：航空港校[M-86d92f5ab218e665]；15.27 智能科学与技术（办学地点：航空港校[M-58247d316dbd31bb]；16.28 软件工程（办学地点：航空港校区）[M-fb563329ce0a0265]；17.29 信息安全（办学地点：航空港校区）[M-e2879b097d059aee]；18.30 婆产与应用数学（办学地点：航空港校[M-026664ca0517a54d]；19.31 信息与计算科学（办学地点：航空港校区）[M-8aed30091b7482da]；20.32 密码科学与技术（办学地点：航空港校区）[M-1658de39926b83b3]；21.33 人工智能（办学地点：航空港校区）[M-f928884575f48530]；22.34 统计学（办学地点：龙泉校区）[M-9fca06fa12968fc6],航空港校区；龙泉校区,209,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,118.0,G-e377a7e078e92213,STABLEGROUP-88d68f8cc025e81d
R4GROUP-b57e968ee4551057,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,成都市,教育部所在地,成都市,成都,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,四川省,四川省,,K155,西华大学,K15506,06,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,17,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.17 化学（办学地点：郫都校区）[M-4ac0d9dfe3e6a603]；2.18 食品科学与工程（办学地点：郫都校[M-c17b3d58bd4dbe47]；3.19 电气工程及其自动化（办学地点：郫都校区）[M-9a1e785e94f982a3]；4.20 生物工程（办学地点：郫都校区）[M-7a4c03a80d137f43]；5.21 车辆工程（办学地点：郫都校区）[M-e1ca823f96bb0f70]；6.22 交通工程（办学地点：郫都校区）[M-8f4df62a7f99bd4a]；7.23 熊源与动力工程（办学地点：郫都校[M-f74a35eadf15a7ec]；8.24 發学与应用数学（办学地点：郫都校[M-3e095830ea3d639f]；9.25 水利水电工程（办学地点：郫都校区）[M-a2a9332ebc2a0fcc]；10.26 农业机械化及其自动化（办学地点：郫都校区）[M-7cf893851fedb4b7]；11.27 应用物理学（办学地点：郫都校区）[M-35ef6bf0017b8d6d]；12.28 生木工程（办学地点：郫都校区）[M-d31d44738403d2e4]；13.29 材料成型及控制工程（办学地点：郫都校区）[M-07e380454060839d]；14.30 电子信息类（通𠊿工程；信息工程；办孚地点：郫都校区）[M-64ea9e7d498cd6c4]；15.31 材料科学与工程（办学地点：郫都校[M-3ddadf05929ea0b4]；16.32 自动化（办学地点：郫都校区）[M-197051f7ddaff2bf]；17.33 储能科学与工程（办学地点：郫都校資高計考院校专业组及乏业代号区）[M-8c3aca6c43a440b9],郫都校区,210,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,42.0,G-bbcdd6f54be8c2c6,STABLEGROUP-6e06ffe7b4b291db
R4GROUP-3d78b0cdcf655a20,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,成都市,教育部所在地,成都市,成都,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,四川省,四川省,,K155,西华大学,K15507,07,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.34 新能源汽车工程（办学地点：宜宾校[M-f85e2d816eeeee53]；2.35 物联网工程（办学地点：宜宾校区）[M-a93146e947a714df],宜宾校区,210,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,37.0,G-8178090bb8928773,STABLEGROUP-66ecb1213e36267d
R4GROUP-c1788cd798811095,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,成都市,教育部所在地,成都市,成都,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,四川省,教育部,,A171,西南交通大学,A17113,13,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.47 测绘类（测绘工程：遥感科学与技术地理信息科学；办学地点：成都犀浦校[M-2a78d9ed2d948657]；2.48 地质工程（办学地点：成都犀浦校区）[M-510e20bf51ed5aa9]；3.49 环境工程（不招色弱、色盲、单色识别不全；办学地点：成都犀浦校区）[M-c94601490898580e]；4.50 环保设备工程（办学地点：成都犀浦校[M-af6a4ef4d99673f4]；5.51 消防工程（办学地点：成都犀浦校区）[M-50b1d640b86ab1fa],成都犀浦校区,48,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,12.0,G-2ab5497d3c1a7871,STABLEGROUP-d42047bd9e89f62b
R4GROUP-78662aac93cc87af,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,成都市,教育部所在地,成都市,成都,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,四川省,教育部,,A171,西南交通大学,A17111,11,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.39 智能制造工程（办学地点：成都东部国际校区）[M-e59f3dc1d2121bc6]；2.40 新能源科学与工程（办学地点：成都东部国际校区）[M-dbf615457d6194b2]；3.41 智能建造（办学地点：成都东部国际校[M-9956b1bfb834d285]；4.42 智慧交通（办学地点：成都东部国际校[M-4a09eb590885f8a8],成都东部国际校区,48,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,8.0,G-fe7a183c908c77bb,STABLEGROUP-6cf8d35052156f55
R4GROUP-d1419c3e0b7561d6,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,成都市,教育部所在地,成都市,成都,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,四川省,教育部,,A171,西南交通大学,A17115,15,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.56 金融学（办学地点：成都九里校区）[M-acb4cf34155bfe7e]；2.57 信息管理与信息系统（办学地点：成都[M-25fc69ad045cfc47]；3.58 会计学（办学地点：成都九里校区）[M-4948e5ebef18e05a],成都九里校区,49,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,6.0,G-64294b565382fff3,STABLEGROUP-079543cd3531abf4
R4GROUP-f96415323ec448d1,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,抚州市,教育部所在地,抚州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,江西省,江西省,,H812,东华理工大学,H81201,01,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,22,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.01 资源勘 工程（办学地点：南昌校区）[M-35b39c6f92faa557]；2.02 地球信息科学与技术（办学地点：南昌校区）[M-0a4a61dd154cdc09]；3.03 勘查技术与工程（办学地点：南昌校[M-d93721f2b6d31e6a]；4.04 地球物理学（拔尖学生培养基地；办学GA◎KA◎Z院校代号地点：南昌校区）[M-181a42a96ae65b5c]；5.05 智能地球探测（办学地点：南昌校区）[M-e1a1df20d9a4016e]；6.06 水文与水资源工程（办学地点：南昌校[M-027f3667d1afe046]；7.07 环境工程（办学地点：南昌校区）[M-012fea53a3f8216a]；8.08 排水科学与工程（办学地点：南昌校[M-dff59caa4503a4d0]；9.09 地下水科学与工程（办学地点：南昌校[M-e4e0978d6a9e4641]；10.10 测绘工程（办学地点：南昌校区）[M-58106cd884dee7f6]；11.11 逼感科学与技术（办学地点：南昌校[M-63f9d546c709e273]；12.12 地理空间信息工程（办学地点：南昌校区）[M-f51cbc1d564f2ddb]；13.13 化学工程与工艺（办学地点：南昌校[M-5f763ec4d69bfcdd]；14.14 材料科学与工程（办学地点：南昌校[M-eeceea1efaa0e94f]；15.15 复合材料与工程（办学地点：南昌校[M-9b82915a5823a83b]；16.16 核工程与核技术（办学地点：南昌校[M-a447e35b83ddd24e]；17.17 算机科学与技术（办学地点：南昌校[M-222c8cee3513f52b]；18.18 通信工程（办学地点：南昌校区）[M-5280aec0717a4bef]；19.19 网络空间安全（办学地点：南昌校区）[M-27099079bee44364]；20.20 人工智能（办学地点：南昌校区）[M-a9456bab7e72620c]；21.21 土木工程（办学地点：南昌校区）[M-be4726ac5f73b4d2]；22.22 城市地下空间工程（办学地点：南昌校[M-f5a3a08a778cc9e3],南昌校区,153,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,48.0,G-11047c5c55142378,STABLEGROUP-086a4ef3a3521f74
R4GROUP-83135d92d961b07a,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,拉萨市,教育部所在地,拉萨市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,西藏自治区,西藏自治区,,K438,西藏大学,K43803,03,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.04 公共事业管理（办学地点：纳金校区）[M-5056f0a837af77a3]；2.05 萎语（英语≥90分；外语语种：英语；办学地点：河坝林校区）[M-768efeb3562245bc]；3.06 会计学（办学地点：罗布林卡财经校[M-d593b625a1ea2376],纳金校区；河坝林校区,222,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,10.0,G-76f2d0a1ad47e710,STABLEGROUP-770fb681086910d8
R4GROUP-d7dbb5e22a77ec76,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,攀枝花市,教育部所在地,攀枝花市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,四川省,四川省,,K174,攀枝花学院,K17403,03,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.03 计算机科学与技术K175四川旅游学院（公办）（四川）[M-f9c76fef29a122b6],,212,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,13.0,G-0916aebe814961cd,STABLEGROUP-fe39abc0f46c7202
R4GROUP-fa7202ee2d97789c,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,昆明市,教育部所在地,昆明市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,云南省,云南省,,K358,云南财经大学,K35812,12,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.38 计算机科学与技术（办学地点：安宁校[M-83bb6c0fc26ef4b9]；2.39 物联网工程（办学地点：安宁校区）[M-ec15fee77248dd12]；3.40 智能科学与技术（办学地点：安宁校[M-1345b65f7694b367],安宁校区,220,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,55.0,G-b1e0346f705d1b3d,STABLEGROUP-78c63bcbfd9a690f
